dataset,mode,sequence_index,sequence_kind,payload_index,char_index,bit_in_char,bit_sent,cycle,e1_mean,e2_mean,e3_mean,cons_mean,e1_minus_e2,e1_minus_e3,e2_minus_e3,e1_ratio_e2,e2_ratio_e1,e1_share,e2_share,e3_share,e1_var,e2_var,e3_var,cons_var,e1_flicker,e2_flicker,e3_flicker,cons_flicker,cycle_scope
NULO,RAW,11,HEADER,-1,-1,-1,1,1,0.029296875,0.033203125,0.02734375,0.08984375,-0.00390625,0.001953125,0.005859375,0.8823263675823411,1.133294650209273,0.32608332707253346,0.36956110401553793,0.3043444386010312,0.028438568115234375,0.032100677490234375,0.0265960693359375,0.0856781005859375,0.05870841487279843,0.06262230919765166,0.0547945205479452,0.1643835616438356,cycle
NULO,RAW,12,HEADER,-1,-1,-1,0,1,0.025390625,0.041015625,0.015625,0.08203125,-0.015625,0.009765625,0.025390625,0.6190325264450696,1.615320996588442,0.3095200363271762,0.4999939048362077,0.1904738685090315,0.024745941162109375,0.039333343505859375,0.015380859375,0.0909271240234375,0.050880626223091974,0.06653620352250489,0.03131115459882583,0.136986301369863,cycle
NULO,RAW,13,HEADER,-1,-1,-1,1,1,0.0390625,0.03515625,0.0234375,0.09765625,0.00390625,0.015625,0.01171875,1.111079507071799,0.8999769605898089,0.39999590404194263,0.35999631363774837,0.23999754242516558,0.03753662109375,0.0339202880859375,0.02288818359375,0.0881195068359375,0.07827788649706457,0.07045009784735812,0.046966731898238745,0.19569471624266144,cycle
NULO,RAW,14,HEADER,-1,-1,-1,0,1,0.041015625,0.04296875,0.015625,0.099609375,-0.001953125,0.025390625,0.02734375,0.9545232401864102,1.0475935062916562,0.41176057212915823,0.4313682184210229,0.15686117033491742,0.039333343505859375,0.0411224365234375,0.015380859375,0.10140609741210938,0.0821917808219178,0.08610567514677103,0.03131115459882583,0.18786692759295498,cycle
NULO,RAW,15,HEADER,-1,-1,-1,1,1,0.0390625,0.03125,0.017578125,0.087890625,0.0078125,0.021484375,0.013671875,1.249960001279959,0.7999795205242746,0.44443938771185537,0.3555515101694843,0.19999772447033493,0.03753662109375,0.0302734375,0.017269134521484375,0.08407211303710938,0.07827788649706457,0.05870841487279843,0.03522504892367906,0.14481409001956946,cycle
NULO,RAW,16,PAYLOAD,0,0,0,0,1,0.029296875,0.03515625,0.037109375,0.1015625,-0.005859375,-0.0078125,-0.001953125,0.8333096303038491,1.1999590413980536,0.2884586982528172,0.3461504379033806,0.3653810177869018,0.028438568115234375,0.0339202880859375,0.035732269287109375,0.09906005859375,0.0547945205479452,0.07045009784735812,0.07436399217221135,0.18395303326810175,cycle
NULO,RAW,17,PAYLOAD,1,1,0,1,1,0.041015625,0.033203125,0.037109375,0.111328125,0.0078125,0.00390625,-0.00390625,1.2352569146152774,0.8095040730435524,0.3684177433353581,0.2982429350810042,0.33333033920818117,0.039333343505859375,0.032100677490234375,0.035732269287109375,0.11846542358398438,0.07827788649706457,0.06653620352250489,0.06653620352250489,0.19569471624266144,cycle
NULO,RAW,18,PAYLOAD,2,2,0,0,1,0.0390625,0.044921875,0.017578125,0.1015625,-0.005859375,0.021484375,0.02734375,0.8695458605443218,1.1499705607536448,0.3846115976704229,0.44230333732098637,0.1730752189516903,0.03753662109375,0.042903900146484375,0.017269134521484375,0.09906005859375,0.07827788649706457,0.0821917808219178,0.03131115459882583,0.18003913894324852,cycle
NULO,RAW,19,PAYLOAD,3,3,0,0,1,0.04296875,0.04296875,0.015625,0.1015625,0.0,0.02734375,0.02734375,0.9999767278143344,0.9999767278143344,0.42307275743746525,0.42307275743746525,0.15384463906816917,0.0411224365234375,0.0411224365234375,0.015380859375,0.09906005859375,0.07827788649706457,0.0821917808219178,0.03131115459882583,0.18395303326810175,cycle
NULO,RAW,20,PAYLOAD,4,4,0,1,1,0.033203125,0.02734375,0.017578125,0.078125,0.005859375,0.015625,0.009765625,1.2142413077464596,0.8235046097435182,0.4249945600696311,0.34999552005734325,0.22499712003686353,0.032100677490234375,0.0265960693359375,0.017269134521484375,0.079833984375,0.06653620352250489,0.050880626223091974,0.03522504892367906,0.1487279843444227,cycle
NULO,RAW,21,PAYLOAD,5,0,1,1,1,0.04296875,0.04296875,0.03515625,0.12109375,0.0,0.0078125,0.0078125,0.9999767278143344,0.9999767278143344,0.35483577942066025,0.35483577942066025,0.2903201831623584,0.0411224365234375,0.0411224365234375,0.0339202880859375,0.1142425537109375,0.08414872798434442,0.0821917808219178,0.06653620352250489,0.22504892367906065,cycle
NULO,RAW,22,PAYLOAD,6,1,1,0,1,0.0390625,0.0390625,0.025390625,0.103515625,0.0,0.013671875,0.013671875,0.9999744006553432,0.9999744006553432,0.3773548451758353,0.3773548451758353,0.24528064936429292,0.03753662109375,0.03753662109375,0.024745941162109375,0.09280014038085938,0.07436399217221135,0.07827788649706457,0.050880626223091974,0.19569471624266144,cycle
NULO,RAW,23,PAYLOAD,7,2,1,0,1,0.021484375,0.0390625,0.0234375,0.083984375,-0.017578125,-0.001953125,0.015625,0.5499859203604388,1.8180971940215145,0.25581090755384495,0.4651107410069908,0.2790664446041945,0.021022796630859375,0.03753662109375,0.02288818359375,0.08864974975585938,0.043052837573385516,0.07045009784735812,0.046966731898238745,0.15264187866927592,cycle
NULO,RAW,24,PAYLOAD,8,3,1,0,1,0.041015625,0.03125,0.017578125,0.08984375,0.009765625,0.0234375,0.013671875,1.3124580013439568,0.7618861863939317,0.45651665790154683,0.3478222155440357,0.19564999624352006,0.039333343505859375,0.0302734375,0.017269134521484375,0.0895843505859375,0.0821917808219178,0.05870841487279843,0.03522504892367906,0.1643835616438356,cycle
NULO,RAW,25,PAYLOAD,9,4,1,0,1,0.037109375,0.02734375,0.02734375,0.091796875,0.009765625,0.009765625,0.0,1.3570932263048665,0.7368222498425305,0.40425091539428337,0.29786909555368246,0.29786909555368246,0.035732269287109375,0.0265960693359375,0.0265960693359375,0.09118270874023438,0.06653620352250489,0.050880626223091974,0.050880626223091974,0.1643835616438356,cycle
NULO,RAW,26,PAYLOAD,10,0,2,0,1,0.037109375,0.03515625,0.02734375,0.099609375,0.001953125,0.009765625,0.0078125,1.0555255317182088,0.9473428926546821,0.3725452795454289,0.3529376332535642,0.2745070480861055,0.035732269287109375,0.0339202880859375,0.0265960693359375,0.11312484741210938,0.07045009784735812,0.07045009784735812,0.0547945205479452,0.1917808219178082,cycle
NULO,RAW,27,PAYLOAD,11,1,2,0,1,0.02734375,0.015625,0.025390625,0.068359375,0.01171875,0.001953125,-0.009765625,1.7498880071675411,0.571407674233628,0.3999941486570254,0.22856808494687164,0.3714231380386664,0.0265960693359375,0.015380859375,0.024745941162109375,0.06368637084960938,0.0547945205479452,0.03131115459882583,0.04892367906066536,0.1232876712328767,cycle
NULO,RAW,28,PAYLOAD,12,2,2,0,1,0.037109375,0.017578125,0.03125,0.0859375,0.01953125,0.005859375,-0.013671875,2.1109910191775754,0.47367144632734104,0.431813157083263,0.20454307440786143,0.36363213228064256,0.035732269287109375,0.017269134521484375,0.0302734375,0.09417724609375,0.06653620352250489,0.03522504892367906,0.05870841487279843,0.16046966731898238,cycle
NULO,RAW,29,PAYLOAD,13,3,2,1,1,0.041015625,0.02734375,0.021484375,0.08984375,0.013671875,0.01953125,0.005859375,1.4999451448632735,0.6666504130946902,0.45651665790154683,0.3043444386010312,0.23912777318652453,0.039333343505859375,0.0265960693359375,0.021022796630859375,0.0856781005859375,0.07436399217221135,0.050880626223091974,0.043052837573385516,0.15264187866927592,cycle
NULO,RAW,30,PAYLOAD,14,4,2,1,1,0.044921875,0.037109375,0.029296875,0.111328125,0.0078125,0.015625,0.0078125,1.2104936961698716,0.8260685675171057,0.4035051474625351,0.33333033920818117,0.2631555309538272,0.042903900146484375,0.035732269287109375,0.028438568115234375,0.11846542358398438,0.08610567514677103,0.0684931506849315,0.05870841487279843,0.2054794520547945,cycle
NULO,RAW,31,PAYLOAD,15,0,3,0,1,0.04296875,0.046875,0.033203125,0.123046875,-0.00390625,0.009765625,0.013671875,0.9166471115282874,1.090883703070183,0.3492035112349563,0.3809492849835887,0.2698390768633753,0.0411224365234375,0.044677734375,0.032100677490234375,0.11962509155273438,0.0821917808219178,0.09001956947162426,0.05870841487279843,0.2191780821917808,cycle
NULO,RAW,32,PAYLOAD,16,1,3,0,1,0.025390625,0.033203125,0.02734375,0.0859375,-0.0078125,-0.001953125,0.005859375,0.7646828519046955,1.3076408067620722,0.29545110747802206,0.3863591405481827,0.3181781157455622,0.024745941162109375,0.032100677490234375,0.0265960693359375,0.08636474609375,0.050880626223091974,0.06653620352250489,0.050880626223091974,0.15655577299412915,cycle
NULO,RAW,33,PAYLOAD,17,2,3,1,1,0.0234375,0.046875,0.029296875,0.099609375,-0.0234375,-0.005859375,0.017578125,0.49998933356088404,1.9999146703074002,0.23529175550237613,0.47058351100475226,0.29411469437797017,0.02288818359375,0.044677734375,0.028438568115234375,0.10140609741210938,0.043052837573385516,0.09001956947162426,0.05870841487279843,0.18003913894324852,cycle
NULO,RAW,34,PAYLOAD,18,3,3,1,1,0.029296875,0.048828125,0.03515625,0.11328125,-0.01953125,-0.005859375,0.013671875,0.599987712251653,1.666609779719519,0.25861840667889274,0.4310306777981546,0.31034208801467134,0.028438568115234375,0.046443939208984375,0.0339202880859375,0.1082611083984375,0.05870841487279843,0.09001956947162426,0.06653620352250489,0.19960861056751467,cycle
NULO,RAW,35,PAYLOAD,19,4,3,1,1,0.02734375,0.02734375,0.021484375,0.076171875,0.0,0.005859375,0.005859375,0.999963429908849,0.999963429908849,0.3589696463472069,0.3589696463472069,0.28204757927280544,0.0265960693359375,0.0265960693359375,0.021022796630859375,0.07427597045898438,0.0547945205479452,0.0547945205479452,0.043052837573385516,0.13307240704500978,cycle
NULO,RAW,36,PAYLOAD,20,0,4,1,1,0.046875,0.03125,0.021484375,0.099609375,0.015625,0.025390625,0.009765625,1.4999520015359509,0.6666524447478454,0.47058351100475226,0.31372234066983484,0.21568410921051145,0.044677734375,0.0302734375,0.021022796630859375,0.09749984741210938,0.09001956947162426,0.06262230919765166,0.043052837573385516,0.18786692759295498,cycle
NULO,RAW,37,PAYLOAD,21,1,4,0,1,0.03515625,0.02734375,0.0390625,0.1015625,0.0078125,-0.00390625,-0.01171875,1.285667267025663,0.7777556549502592,0.3461504379033806,0.26922811836929605,0.3846115976704229,0.0339202880859375,0.0265960693359375,0.03753662109375,0.10296630859375,0.07045009784735812,0.050880626223091974,0.07436399217221135,0.17221135029354206,cycle
NULO,RAW,38,PAYLOAD,22,2,4,1,1,0.03515625,0.029296875,0.025390625,0.08984375,0.005859375,0.009765625,0.00390625,1.1999590413980536,0.8333096303038491,0.3912999924870401,0.32608332707253346,0.282605550129529,0.0339202880859375,0.028438568115234375,0.024745941162109375,0.0856781005859375,0.06653620352250489,0.0547945205479452,0.050880626223091974,0.15655577299412915,cycle
NULO,RAW,39,PAYLOAD,23,3,4,0,1,0.03515625,0.041015625,0.017578125,0.09375,-0.005859375,0.017578125,0.0234375,0.8571219596931732,1.1666334824253888,0.3749960000426662,0.4374953333831106,0.1874980000213331,0.0339202880859375,0.039333343505859375,0.017269134521484375,0.0966796875,0.06653620352250489,0.07827788649706457,0.03522504892367906,0.1761252446183953,cycle
NULO,RAW,40,PAYLOAD,24,4,4,0,1,0.05078125,0.01953125,0.04296875,0.11328125,0.03125,0.0078125,-0.0234375,2.599866886815395,0.3846078108000335,0.4482719049100808,0.17241227111926183,0.37930699646237603,0.0482025146484375,0.0191497802734375,0.0411224365234375,0.1082611083984375,0.09784735812133072,0.03913894324853229,0.08610567514677103,0.2191780821917808,cycle
NULO,RAW,41,PAYLOAD,25,0,5,0,1,0.037109375,0.05078125,0.025390625,0.11328125,-0.013671875,0.01171875,0.025390625,0.7307548405200636,1.3683841782789854,0.3275833151265975,0.4482719049100808,0.2241359524550404,0.035732269287109375,0.0482025146484375,0.024745941162109375,0.1199798583984375,0.07045009784735812,0.09001956947162426,0.050880626223091974,0.19960861056751467,cycle
NULO,RAW,42,PAYLOAD,26,1,5,0,1,0.03125,0.033203125,0.03125,0.095703125,-0.001953125,0.0,0.001953125,0.9411481254211638,1.0624660010879652,0.32652720036884514,0.34693515039189793,0.32652720036884514,0.0302734375,0.032100677490234375,0.0302734375,0.09435653686523438,0.06262230919765166,0.06653620352250489,0.06262230919765166,0.18003913894324852,cycle
NULO,RAW,43,PAYLOAD,27,2,5,1,1,0.037109375,0.033203125,0.017578125,0.087890625,0.00390625,0.01953125,0.015625,1.117613398937632,0.8947127319516442,0.4222174183262626,0.37777347955507706,0.19999772447033493,0.035732269287109375,0.032100677490234375,0.017269134521484375,0.08797836303710938,0.07045009784735812,0.06262230919765166,0.03131115459882583,0.15264187866927592,cycle
NULO,RAW,44,PAYLOAD,28,3,5,1,1,0.029296875,0.029296875,0.021484375,0.080078125,0.0,0.0078125,0.0078125,0.9999658678317113,0.9999658678317113,0.36584908988453607,0.36584908988453607,0.2682893325819931,0.028438568115234375,0.028438568115234375,0.021022796630859375,0.07366561889648438,0.0547945205479452,0.05870841487279843,0.043052837573385516,0.1487279843444227,cycle
NULO,RAW,45,PAYLOAD,29,4,5,0,1,0.046875,0.029296875,0.02734375,0.103515625,0.017578125,0.01953125,0.001953125,1.5999453885307382,0.624986666951105,0.4528258142110023,0.28301613388187646,0.2641483916230847,0.044677734375,0.028438568115234375,0.0265960693359375,0.10842514038085938,0.0821917808219178,0.0547945205479452,0.0547945205479452,0.17221135029354206,cycle
NULO,RAW,46,PAYLOAD,30,0,6,1,1,0.03125,0.029296875,0.021484375,0.08203125,0.001953125,0.009765625,0.0078125,1.0666302590204921,0.9374700009599692,0.380947737018063,0.3571385034544341,0.2619015691999183,0.0302734375,0.028438568115234375,0.021022796630859375,0.0870208740234375,0.06262230919765166,0.05870841487279843,0.043052837573385516,0.1643835616438356,cycle
NULO,RAW,47,PAYLOAD,31,1,6,0,1,0.025390625,0.02734375,0.013671875,0.06640625,-0.001953125,0.01171875,0.013671875,0.9285374706296455,1.0768806643922946,0.38234718347770763,0.41175850528368513,0.20587925264184256,0.024745941162109375,0.0265960693359375,0.013484954833984375,0.0698089599609375,0.046966731898238745,0.0547945205479452,0.0273972602739726,0.12524461839530332,cycle
NULO,RAW,48,PAYLOAD,32,2,6,1,1,0.025390625,0.03515625,0.033203125,0.09375,-0.009765625,-0.0078125,0.001953125,0.7222016795966693,1.3845608542186645,0.27083044447525895,0.3749960000426662,0.35416288892918474,0.024745941162109375,0.0339202880859375,0.032100677490234375,0.0888671875,0.050880626223091974,0.07045009784735812,0.06653620352250489,0.18395303326810175,cycle
NULO,RAW,49,PAYLOAD,33,3,6,0,1,0.01953125,0.025390625,0.033203125,0.078125,-0.005859375,-0.013671875,-0.0078125,0.7692004745659248,1.2999334434076975,0.24999680004095948,0.32499584005324733,0.4249945600696311,0.0191497802734375,0.024745941162109375,0.032100677490234375,0.083740234375,0.03913894324853229,0.046966731898238745,0.06653620352250489,0.1487279843444227,cycle
NULO,RAW,50,PAYLOAD,34,4,6,1,1,0.0390625,0.03125,0.01953125,0.08984375,0.0078125,0.01953125,0.01171875,1.249960001279959,0.7999795205242746,0.4347777694300446,0.3478222155440357,0.2173888847150223,0.03753662109375,0.0302734375,0.0191497802734375,0.0895843505859375,0.07827788649706457,0.06262230919765166,0.03913894324853229,0.16829745596868884,cycle
NULO,RAW,51,PAYLOAD,35,0,7,0,1,0.044921875,0.046875,0.03125,0.123046875,-0.001953125,0.013671875,0.015625,0.9583128893250277,1.0434550326531862,0.3650763981092725,0.3809492849835887,0.2539661899890591,0.042903900146484375,0.044677734375,0.0302734375,0.11181259155273438,0.08610567514677103,0.08610567514677103,0.06262230919765166,0.20743639921722112,cycle
NULO,RAW,52,PAYLOAD,36,1,7,1,1,0.03515625,0.037109375,0.03515625,0.107421875,-0.001953125,0.0,0.001953125,0.9473428926546821,1.0555255317182088,0.32726968068951795,0.3454513296167134,0.32726968068951795,0.0339202880859375,0.035732269287109375,0.0339202880859375,0.09978866577148438,0.06653620352250489,0.07436399217221135,0.07045009784735812,0.2035225048923679,cycle
NULO,RAW,53,PAYLOAD,37,2,7,0,1,0.029296875,0.046875,0.021484375,0.09765625,-0.017578125,0.0078125,0.025390625,0.624986666951105,1.5999453885307382,0.29999692803145694,0.47999508485033116,0.21999774722306845,0.028438568115234375,0.044677734375,0.021022796630859375,0.0959320068359375,0.05870841487279843,0.09393346379647749,0.043052837573385516,0.18786692759295498,cycle
NULO,RAW,54,PAYLOAD,38,3,7,1,1,0.02734375,0.0390625,0.015625,0.08203125,-0.01171875,0.01171875,0.0234375,0.6999820804587402,1.42851918558407,0.33332926989080514,0.47618467127257874,0.1904738685090315,0.0265960693359375,0.03753662109375,0.015380859375,0.0831146240234375,0.0547945205479452,0.07436399217221135,0.03131115459882583,0.16046966731898238,cycle
NULO,RAW,55,PAYLOAD,39,4,7,1,1,0.017578125,0.033203125,0.01953125,0.0703125,-0.015625,-0.001953125,0.013671875,0.5293958205494046,1.888781438211515,0.24999644449501163,0.4722155062683553,0.2777738272166796,0.017269134521484375,0.032100677490234375,0.0191497802734375,0.07318115234375,0.03522504892367906,0.06653620352250489,0.03913894324853229,0.12915851272015655,cycle
NULO,RAW,56,PAYLOAD,40,0,8,0,1,0.025390625,0.048828125,0.033203125,0.107421875,-0.0234375,-0.0078125,0.015625,0.5199893506180994,1.923001186414812,0.23636143605354074,0.45454122317988604,0.3090880317623225,0.024745941162109375,0.046443939208984375,0.032100677490234375,0.10760116577148438,0.050880626223091974,0.09784735812133072,0.06262230919765166,0.20743639921722112,cycle
NULO,RAW,57,PAYLOAD,41,1,8,1,1,0.021484375,0.03515625,0.03125,0.087890625,-0.013671875,-0.009765625,0.00390625,0.6110937288894893,1.6362874746193632,0.24444166324152045,0.39999544894066985,0.3555515101694843,0.021022796630859375,0.0339202880859375,0.0302734375,0.09579086303710938,0.0410958904109589,0.06457925636007827,0.06262230919765166,0.16829745596868884,cycle
NULO,RAW,58,PAYLOAD,42,2,8,0,1,0.0390625,0.029296875,0.0234375,0.091796875,0.009765625,0.015625,0.005859375,1.3332878237756152,0.7499808004915074,0.42552727936240353,0.3191454595218027,0.25531636761744214,0.03753662109375,0.028438568115234375,0.02288818359375,0.09508895874023438,0.07045009784735812,0.05870841487279843,0.046966731898238745,0.17221135029354206,cycle
NULO,RAW,59,PAYLOAD,43,3,8,1,1,0.0234375,0.041015625,0.01953125,0.083984375,-0.017578125,0.00390625,0.021484375,0.5714146397954488,1.749925336518975,0.2790664446041945,0.48836627805734034,0.2325553705034954,0.02288818359375,0.039333343505859375,0.0191497802734375,0.08864974975585938,0.046966731898238745,0.07827788649706457,0.03913894324853229,0.16046966731898238,cycle
NULO,RAW,60,PAYLOAD,44,4,8,1,1,0.044921875,0.048828125,0.0234375,0.1171875,-0.00390625,0.021484375,0.025390625,0.9199811587858681,1.0869323256804022,0.38333006225013544,0.4166631111414516,0.19999829334789676,0.042903900146484375,0.046443939208984375,0.02288818359375,0.12298583984375,0.08414872798434442,0.09393346379647749,0.046966731898238745,0.21330724070450097,cycle
NULO,RAW,0,HEADER,-1,-1,-1,0,2,0.04296875,0.02734375,0.0234375,0.09375,0.015625,0.01953125,0.00390625,1.571371104142477,0.6363488267909401,0.45832844449659205,0.2916635555887404,0.24999733336177749,0.0411224365234375,0.0265960693359375,0.02288818359375,0.0966796875,0.07827788649706457,0.0547945205479452,0.043052837573385516,0.15655577299412915,cycle
